data;codvendedor;vendedor;codfornec;fornecedor;meta_valor;meta_positivacao
2026-04-01;8;Igor Pereira Gomes;1;PANE;154130.43;17
2026-04-01;8;Igor Pereira Gomes;396;QUEIJO;267446.63;24
2026-04-01;8;Igor Pereira Gomes;540;IOG;236919.66;48
2026-04-01;8;Igor Pereira Gomes;449;BRINQUEDOS;282163.29;50
2026-04-01;8;Igor Pereira Gomes;406;NUMBERONE;244354.65;34
2026-04-01;8;Igor Pereira Gomes;467;BARRAS;63531.99;43
2026-04-01;8;Igor Pereira Gomes;457;PAÇOCA;60295.56;44
2026-04-01;8;Igor Pereira Gomes;456;BALA;191228.22;30
2026-04-01;8;Igor Pereira Gomes;450;PANINIS;175600.4;24
2026-04-01;8;Igor Pereira Gomes;642;QUEIJINHOS;88299.37;35
2026-04-01;8;Igor Pereira Gomes;681;LEITECONDENSADO;292760.06;48
2026-04-01;9;Julia Carvalho Ribeiro;1;PANE;193813.71;15
2026-04-01;9;Julia Carvalho Ribeiro;396;QUEIJO;105521.41;28
2026-04-01;9;Julia Carvalho Ribeiro;540;IOG;246592.07;19
2026-04-01;9;Julia Carvalho Ribeiro;449;BRINQUEDOS;83047.26;15
2026-04-01;9;Julia Carvalho Ribeiro;406;NUMBERONE;168963.66;13
2026-04-01;9;Julia Carvalho Ribeiro;467;BARRAS;187038.1;26
2026-04-01;9;Julia Carvalho Ribeiro;457;PAÇOCA;71269.75;42
2026-04-01;9;Julia Carvalho Ribeiro;456;BALA;158622.78;18
2026-04-01;9;Julia Carvalho Ribeiro;450;PANINIS;240508.23;40
2026-04-01;9;Julia Carvalho Ribeiro;642;QUEIJINHOS;189824.04;41
2026-04-01;9;Julia Carvalho Ribeiro;681;LEITECONDENSADO;148829.7;46
2026-04-01;10;Lucas Fernandes Teixeira;1;PANE;99024.83;49
2026-04-01;10;Lucas Fernandes Teixeira;396;QUEIJO;299269.69;43
2026-04-01;10;Lucas Fernandes Teixeira;540;IOG;111561.46;14
2026-04-01;10;Lucas Fernandes Teixeira;449;BRINQUEDOS;116564.27;37
2026-04-01;10;Lucas Fernandes Teixeira;406;NUMBERONE;130852.91;46
2026-04-01;10;Lucas Fernandes Teixeira;467;BARRAS;72398.66;36
2026-04-01;10;Lucas Fernandes Teixeira;457;PAÇOCA;155885.15;32
2026-04-01;10;Lucas Fernandes Teixeira;456;BALA;97622.44;32
2026-04-01;10;Lucas Fernandes Teixeira;450;PANINIS;198469.29;11
2026-04-01;10;Lucas Fernandes Teixeira;642;QUEIJINHOS;242420.32;20
2026-04-01;10;Lucas Fernandes Teixeira;681;LEITECONDENSADO;296912.98;49
2026-04-01;11;Mariana Campos Araujo;1;PANE;255396.01;38
2026-04-01;11;Mariana Campos Araujo;396;QUEIJO;205795.54;38
2026-04-01;11;Mariana Campos Araujo;540;IOG;61219.39;24
2026-04-01;11;Mariana Campos Araujo;449;BRINQUEDOS;99921.3;33
2026-04-01;11;Mariana Campos Araujo;406;NUMBERONE;88997.8;15
2026-04-01;11;Mariana Campos Araujo;467;BARRAS;78092.94;13
2026-04-01;11;Mariana Campos Araujo;457;PAÇOCA;110762.08;49
2026-04-01;11;Mariana Campos Araujo;456;BALA;281682.42;28
2026-04-01;11;Mariana Campos Araujo;450;PANINIS;53433.32;17
2026-04-01;11;Mariana Campos Araujo;642;QUEIJINHOS;126279.51;40
2026-04-01;11;Mariana Campos Araujo;681;LEITECONDENSADO;55687.03;23
2026-04-01;12;Nicolas Moreira Lopes;1;PANE;235003.25;23
2026-04-01;12;Nicolas Moreira Lopes;396;QUEIJO;100950.34;43
2026-04-01;12;Nicolas Moreira Lopes;540;IOG;237588.79;45
2026-04-01;12;Nicolas Moreira Lopes;449;BRINQUEDOS;170756.58;19
2026-04-01;12;Nicolas Moreira Lopes;406;NUMBERONE;223767.79;11
2026-04-01;12;Nicolas Moreira Lopes;467;BARRAS;144151.67;43
2026-04-01;12;Nicolas Moreira Lopes;457;PAÇOCA;60870.5;20
2026-04-01;12;Nicolas Moreira Lopes;456;BALA;65027.51;22
2026-04-01;12;Nicolas Moreira Lopes;450;PANINIS;247297.12;49
2026-04-01;12;Nicolas Moreira Lopes;642;QUEIJINHOS;117820.36;39
2026-04-01;12;Nicolas Moreira Lopes;681;LEITECONDENSADO;213689.47;10
2026-04-01;13;Patricia Azevedo Castro;1;PANE;66649.45;27
2026-04-01;13;Patricia Azevedo Castro;396;QUEIJO;215745.41;33
2026-04-01;13;Patricia Azevedo Castro;540;IOG;266070.57;11
2026-04-01;13;Patricia Azevedo Castro;449;BRINQUEDOS;123123.89;34
2026-04-01;13;Patricia Azevedo Castro;406;NUMBERONE;107792.16;34
2026-04-01;13;Patricia Azevedo Castro;467;BARRAS;177135.08;16
2026-04-01;13;Patricia Azevedo Castro;457;PAÇOCA;275968.02;41
2026-04-01;13;Patricia Azevedo Castro;456;BALA;266693.19;44
2026-04-01;13;Patricia Azevedo Castro;450;PANINIS;72005.17;22
2026-04-01;13;Patricia Azevedo Castro;642;QUEIJINHOS;175162.71;39
2026-04-01;13;Patricia Azevedo Castro;681;LEITECONDENSADO;190171.89;11
2026-04-01;14;Rafael Monteiro Cardoso;1;PANE;59938.1;43
2026-04-01;14;Rafael Monteiro Cardoso;396;QUEIJO;126231.88;41
2026-04-01;14;Rafael Monteiro Cardoso;540;IOG;148349.95;20
2026-04-01;14;Rafael Monteiro Cardoso;449;BRINQUEDOS;54593.06;32
2026-04-01;14;Rafael Monteiro Cardoso;406;NUMBERONE;138844.53;29
2026-04-01;14;Rafael Monteiro Cardoso;467;BARRAS;109051.19;42
2026-04-01;14;Rafael Monteiro Cardoso;457;PAÇOCA;118969.57;13
2026-04-01;14;Rafael Monteiro Cardoso;456;BALA;206448.09;34
2026-04-01;14;Rafael Monteiro Cardoso;450;PANINIS;272600.52;11
2026-04-01;14;Rafael Monteiro Cardoso;642;QUEIJINHOS;286034.17;27
2026-04-01;14;Rafael Monteiro Cardoso;681;LEITECONDENSADO;106395.67;31
2026-04-01;15;Sandra Vieira Nunes;1;PANE;274293.83;18
2026-04-01;15;Sandra Vieira Nunes;396;QUEIJO;71948.75;34
2026-04-01;15;Sandra Vieira Nunes;540;IOG;180179.46;49
2026-04-01;15;Sandra Vieira Nunes;449;BRINQUEDOS;268175.37;24
2026-04-01;15;Sandra Vieira Nunes;406;NUMBERONE;154333.33;46
2026-04-01;15;Sandra Vieira Nunes;467;BARRAS;88187.29;29
2026-04-01;15;Sandra Vieira Nunes;457;PAÇOCA;277433.85;31
2026-04-01;15;Sandra Vieira Nunes;456;BALA;162292.3;18
2026-04-01;15;Sandra Vieira Nunes;450;PANINIS;101689.32;18
2026-04-01;15;Sandra Vieira Nunes;642;QUEIJINHOS;195257.68;22
2026-04-01;15;Sandra Vieira Nunes;681;LEITECONDENSADO;265646.92;29
2026-04-01;16;Thiago Correia Pinto;1;PANE;222133.02;43
2026-04-01;16;Thiago Correia Pinto;396;QUEIJO;277390.68;37
2026-04-01;16;Thiago Correia Pinto;540;IOG;298921.45;19
2026-04-01;16;Thiago Correia Pinto;449;BRINQUEDOS;214057.94;46
2026-04-01;16;Thiago Correia Pinto;406;NUMBERONE;279278.03;30
2026-04-01;16;Thiago Correia Pinto;467;BARRAS;66953.51;44
2026-04-01;16;Thiago Correia Pinto;457;PAÇOCA;287150.39;17
2026-04-01;16;Thiago Correia Pinto;456;BALA;96033.8;19
2026-04-01;16;Thiago Correia Pinto;450;PANINIS;231769.88;30
2026-04-01;16;Thiago Correia Pinto;642;QUEIJINHOS;270032.98;36
2026-04-01;16;Thiago Correia Pinto;681;LEITECONDENSADO;290299.05;29
2026-04-01;17;Vanessa Barbosa Melo;1;PANE;160751.12;50
2026-04-01;17;Vanessa Barbosa Melo;396;QUEIJO;283312.51;27
2026-04-01;17;Vanessa Barbosa Melo;540;IOG;87989.26;22
2026-04-01;17;Vanessa Barbosa Melo;449;BRINQUEDOS;76692.86;21
2026-04-01;17;Vanessa Barbosa Melo;406;NUMBERONE;56549.56;49
2026-04-01;17;Vanessa Barbosa Melo;467;BARRAS;204236.63;48
2026-04-01;17;Vanessa Barbosa Melo;457;PAÇOCA;191760.77;24
2026-04-01;17;Vanessa Barbosa Melo;456;BALA;199090.17;24
2026-04-01;17;Vanessa Barbosa Melo;450;PANINIS;221844.47;32
2026-04-01;17;Vanessa Barbosa Melo;642;QUEIJINHOS;69868.86;40
2026-04-01;17;Vanessa Barbosa Melo;681;LEITECONDENSADO;83521.66;48
2026-04-01;18;William Santos Cruz;1;PANE;167190.87;33
2026-04-01;18;William Santos Cruz;396;QUEIJO;95994.12;34
2026-04-01;18;William Santos Cruz;540;IOG;172861.4;18
2026-04-01;18;William Santos Cruz;449;BRINQUEDOS;90946.59;24
2026-04-01;18;William Santos Cruz;406;NUMBERONE;58057.39;10
2026-04-01;18;William Santos Cruz;467;BARRAS;281358.77;36
2026-04-01;18;William Santos Cruz;457;PAÇOCA;105638.55;22
2026-04-01;18;William Santos Cruz;456;BALA;239444.15;14
2026-04-01;18;William Santos Cruz;450;PANINIS;94269.55;38
2026-04-01;18;William Santos Cruz;642;QUEIJINHOS;266782.25;41
2026-04-01;18;William Santos Cruz;681;LEITECONDENSADO;221965.68;39
2026-04-01;19;Yara Oliveira Campos;1;PANE;271896.73;37
2026-04-01;19;Yara Oliveira Campos;396;QUEIJO;151216.69;12
2026-04-01;19;Yara Oliveira Campos;540;IOG;201982.49;34
2026-04-01;19;Yara Oliveira Campos;449;BRINQUEDOS;230050.23;35
2026-04-01;19;Yara Oliveira Campos;406;NUMBERONE;202876.22;46
2026-04-01;19;Yara Oliveira Campos;467;BARRAS;198451.45;43
2026-04-01;19;Yara Oliveira Campos;457;PAÇOCA;210348.46;12
2026-04-01;19;Yara Oliveira Campos;456;BALA;180162.27;38
2026-04-01;19;Yara Oliveira Campos;450;PANINIS;164225.11;12
2026-04-01;19;Yara Oliveira Campos;642;QUEIJINHOS;269444.98;25
2026-04-01;19;Yara Oliveira Campos;681;LEITECONDENSADO;179675.66;35
2026-04-01;20;Bruno Costa Andrade;1;PANE;295957.66;12
2026-04-01;20;Bruno Costa Andrade;396;QUEIJO;189425.24;43
2026-04-01;20;Bruno Costa Andrade;540;IOG;241289.97;13
2026-04-01;20;Bruno Costa Andrade;449;BRINQUEDOS;97462.58;38
2026-04-01;20;Bruno Costa Andrade;406;NUMBERONE;149509.97;29
2026-04-01;20;Bruno Costa Andrade;467;BARRAS;243419.25;28
2026-04-01;20;Bruno Costa Andrade;457;PAÇOCA;165336.79;37
2026-04-01;20;Bruno Costa Andrade;456;BALA;123604.93;13
2026-04-01;20;Bruno Costa Andrade;450;PANINIS;222488.24;19
2026-04-01;20;Bruno Costa Andrade;642;QUEIJINHOS;165894.74;38
2026-04-01;20;Bruno Costa Andrade;681;LEITECONDENSADO;72610.2;42
2026-06-01;1;Ana Beatriz Costa;1;PANE;78292.9;47
2026-06-01;1;Ana Beatriz Costa;396;QUEIJO;284460.61;44
2026-06-01;1;Ana Beatriz Costa;540;IOG;83826.67;36
2026-06-01;1;Ana Beatriz Costa;449;BRINQUEDOS;130865.23;11
2026-06-01;1;Ana Beatriz Costa;406;NUMBERONE;94719.64;47
2026-06-01;1;Ana Beatriz Costa;467;BARRAS;274154.38;22
2026-06-01;1;Ana Beatriz Costa;457;PAÇOCA;270637.11;15
2026-06-01;1;Ana Beatriz Costa;456;BALA;112520.57;20
2026-06-01;1;Ana Beatriz Costa;450;PANINIS;229593.68;17
2026-06-01;1;Ana Beatriz Costa;642;QUEIJINHOS;72797.81;38
2026-06-01;1;Ana Beatriz Costa;681;LEITECONDENSADO;208518.1;15
2026-06-01;2;Carlos Eduardo Silva;1;PANE;180954.33;34
2026-06-01;2;Carlos Eduardo Silva;396;QUEIJO;231718.46;42
2026-06-01;2;Carlos Eduardo Silva;540;IOG;203018.13;20
2026-06-01;2;Carlos Eduardo Silva;449;BRINQUEDOS;144669.66;34
2026-06-01;2;Carlos Eduardo Silva;406;NUMBERONE;60976.52;20
2026-06-01;2;Carlos Eduardo Silva;467;BARRAS;278063.19;46
2026-06-01;2;Carlos Eduardo Silva;457;PAÇOCA;267826.35;19
2026-06-01;2;Carlos Eduardo Silva;456;BALA;90531.02;19
2026-06-01;2;Carlos Eduardo Silva;450;PANINIS;94716.69;13
2026-06-01;2;Carlos Eduardo Silva;642;QUEIJINHOS;154895.42;29
2026-06-01;2;Carlos Eduardo Silva;681;LEITECONDENSADO;232540.44;38
2026-06-01;3;Daniela Oliveira Santos;1;PANE;122195.13;21
2026-06-01;3;Daniela Oliveira Santos;396;QUEIJO;79388.49;18
2026-06-01;3;Daniela Oliveira Santos;540;IOG;290108.47;10
2026-06-01;3;Daniela Oliveira Santos;449;BRINQUEDOS;205640.08;26
2026-06-01;3;Daniela Oliveira Santos;406;NUMBERONE;53051.94;41
2026-06-01;3;Daniela Oliveira Santos;467;BARRAS;263852.76;44
2026-06-01;3;Daniela Oliveira Santos;457;PAÇOCA;251863.64;48
2026-06-01;3;Daniela Oliveira Santos;456;BALA;270675.73;25
2026-06-01;3;Daniela Oliveira Santos;450;PANINIS;104218.46;40
2026-06-01;3;Daniela Oliveira Santos;642;QUEIJINHOS;163434.62;38
2026-06-01;3;Daniela Oliveira Santos;681;LEITECONDENSADO;69851.23;48
2026-06-01;4;Eduardo Almeida Neto;1;PANE;51643.26;45
2026-06-01;4;Eduardo Almeida Neto;396;QUEIJO;119528.23;50
2026-06-01;4;Eduardo Almeida Neto;540;IOG;189387.16;23
2026-06-01;4;Eduardo Almeida Neto;449;BRINQUEDOS;62229.7;19
2026-06-01;4;Eduardo Almeida Neto;406;NUMBERONE;63765.98;32
2026-06-01;4;Eduardo Almeida Neto;467;BARRAS;59180.26;12
2026-06-01;4;Eduardo Almeida Neto;457;PAÇOCA;216749.14;48
2026-06-01;4;Eduardo Almeida Neto;456;BALA;124610.39;15
2026-06-01;4;Eduardo Almeida Neto;450;PANINIS;62257.84;36
2026-06-01;4;Eduardo Almeida Neto;642;QUEIJINHOS;298433.8;20
2026-06-01;4;Eduardo Almeida Neto;681;LEITECONDENSADO;218022.62;49
2026-06-01;5;Fernanda Lima Souza;1;PANE;215231.15;48
2026-06-01;5;Fernanda Lima Souza;396;QUEIJO;193070.65;45
2026-06-01;5;Fernanda Lima Souza;540;IOG;94354.82;39
2026-06-01;5;Fernanda Lima Souza;449;BRINQUEDOS;237333.7;33
2026-06-01;5;Fernanda Lima Souza;406;NUMBERONE;282869.95;15
2026-06-01;5;Fernanda Lima Souza;467;BARRAS;242128.0;30
2026-06-01;5;Fernanda Lima Souza;457;PAÇOCA;142142.36;34
2026-06-01;5;Fernanda Lima Souza;456;BALA;255066.19;37
2026-06-01;5;Fernanda Lima Souza;450;PANINIS;260827.41;14
2026-06-01;5;Fernanda Lima Souza;642;QUEIJINHOS;123208.18;18
2026-06-01;5;Fernanda Lima Souza;681;LEITECONDENSADO;80505.81;27
2026-06-01;6;Gabriel Barbosa Rocha;1;PANE;132302.13;36
2026-06-01;6;Gabriel Barbosa Rocha;396;QUEIJO;181161.55;23
2026-06-01;6;Gabriel Barbosa Rocha;540;IOG;203013.44;16
2026-06-01;6;Gabriel Barbosa Rocha;449;BRINQUEDOS;192841.77;50
2026-06-01;6;Gabriel Barbosa Rocha;406;NUMBERONE;182236.66;15
2026-06-01;6;Gabriel Barbosa Rocha;467;BARRAS;170915.75;48
2026-06-01;6;Gabriel Barbosa Rocha;457;PAÇOCA;283472.92;28
2026-06-01;6;Gabriel Barbosa Rocha;456;BALA;156763.4;30
2026-06-01;6;Gabriel Barbosa Rocha;450;PANINIS;114915.01;46
2026-06-01;6;Gabriel Barbosa Rocha;642;QUEIJINHOS;298756.08;32
2026-06-01;6;Gabriel Barbosa Rocha;681;LEITECONDENSADO;281776.34;49
2026-06-01;7;Helena Martins Dias;1;PANE;190658.58;43
2026-06-01;7;Helena Martins Dias;396;QUEIJO;232296.19;41
2026-06-01;7;Helena Martins Dias;540;IOG;173126.11;21
2026-06-01;7;Helena Martins Dias;449;BRINQUEDOS;270915.92;24
2026-06-01;7;Helena Martins Dias;406;NUMBERONE;227146.77;22
2026-06-01;7;Helena Martins Dias;467;BARRAS;50395.23;11
2026-06-01;7;Helena Martins Dias;457;PAÇOCA;166221.41;17
2026-06-01;7;Helena Martins Dias;456;BALA;234367.09;23
2026-06-01;7;Helena Martins Dias;450;PANINIS;249891.09;36
2026-06-01;7;Helena Martins Dias;642;QUEIJINHOS;153510.28;31
2026-06-01;7;Helena Martins Dias;681;LEITECONDENSADO;137412.51;50
2026-06-01;8;Igor Pereira Gomes;1;PANE;103084.48;50
2026-06-01;8;Igor Pereira Gomes;396;QUEIJO;100296.78;28
2026-06-01;8;Igor Pereira Gomes;540;IOG;113604.38;14
2026-06-01;8;Igor Pereira Gomes;449;BRINQUEDOS;126943.14;42
2026-06-01;8;Igor Pereira Gomes;406;NUMBERONE;187498.4;10
2026-06-01;8;Igor Pereira Gomes;467;BARRAS;78459.19;31
2026-06-01;8;Igor Pereira Gomes;457;PAÇOCA;135340.4;46
2026-06-01;8;Igor Pereira Gomes;456;BALA;203998.34;11
2026-06-01;8;Igor Pereira Gomes;450;PANINIS;258010.69;22
2026-06-01;8;Igor Pereira Gomes;642;QUEIJINHOS;132628.71;31
2026-06-01;8;Igor Pereira Gomes;681;LEITECONDENSADO;280569.94;40
2026-06-01;9;Julia Carvalho Ribeiro;1;PANE;279040.76;12
2026-06-01;9;Julia Carvalho Ribeiro;396;QUEIJO;211413.06;40
2026-06-01;9;Julia Carvalho Ribeiro;540;IOG;88846.57;39
2026-06-01;9;Julia Carvalho Ribeiro;449;BRINQUEDOS;273014.58;44
2026-06-01;9;Julia Carvalho Ribeiro;406;NUMBERONE;273982.15;39
2026-06-01;9;Julia Carvalho Ribeiro;467;BARRAS;245997.26;36
2026-06-01;9;Julia Carvalho Ribeiro;457;PAÇOCA;281947.49;13
2026-06-01;9;Julia Carvalho Ribeiro;456;BALA;258776.43;29
2026-06-01;9;Julia Carvalho Ribeiro;450;PANINIS;191235.66;30
2026-06-01;9;Julia Carvalho Ribeiro;642;QUEIJINHOS;188794.3;11
2026-06-01;9;Julia Carvalho Ribeiro;681;LEITECONDENSADO;102065.62;31
2026-06-01;10;Lucas Fernandes Teixeira;1;PANE;249883.83;32
2026-06-01;10;Lucas Fernandes Teixeira;396;QUEIJO;66553.26;19
2026-06-01;10;Lucas Fernandes Teixeira;540;IOG;120115.01;11
2026-06-01;10;Lucas Fernandes Teixeira;449;BRINQUEDOS;134788.1;34
2026-06-01;10;Lucas Fernandes Teixeira;406;NUMBERONE;206627.71;20
2026-06-01;10;Lucas Fernandes Teixeira;467;BARRAS;192745.41;34
2026-06-01;10;Lucas Fernandes Teixeira;457;PAÇOCA;96844.73;17
2026-06-01;10;Lucas Fernandes Teixeira;456;BALA;266148.42;29
2026-06-01;10;Lucas Fernandes Teixeira;450;PANINIS;226316.55;30
2026-06-01;10;Lucas Fernandes Teixeira;642;QUEIJINHOS;227460.0;27
2026-06-01;10;Lucas Fernandes Teixeira;681;LEITECONDENSADO;153467.39;41
2026-06-01;11;Mariana Campos Araujo;1;PANE;269262.18;33
2026-06-01;11;Mariana Campos Araujo;396;QUEIJO;162976.58;29
2026-06-01;11;Mariana Campos Araujo;540;IOG;104034.97;29
2026-06-01;11;Mariana Campos Araujo;449;BRINQUEDOS;93753.19;33
2026-06-01;11;Mariana Campos Araujo;406;NUMBERONE;246236.0;22
2026-06-01;11;Mariana Campos Araujo;467;BARRAS;278338.46;38
2026-06-01;11;Mariana Campos Araujo;457;PAÇOCA;176498.67;40
2026-06-01;11;Mariana Campos Araujo;456;BALA;276238.95;19
2026-06-01;11;Mariana Campos Araujo;450;PANINIS;97552.92;40
2026-06-01;11;Mariana Campos Araujo;642;QUEIJINHOS;233110.27;43
2026-06-01;11;Mariana Campos Araujo;681;LEITECONDENSADO;127589.68;30
2026-06-01;12;Nicolas Moreira Lopes;1;PANE;85823.76;16
2026-06-01;12;Nicolas Moreira Lopes;396;QUEIJO;255534.63;43
2026-06-01;12;Nicolas Moreira Lopes;540;IOG;219179.32;18
2026-06-01;12;Nicolas Moreira Lopes;449;BRINQUEDOS;101296.78;12
2026-06-01;12;Nicolas Moreira Lopes;406;NUMBERONE;164842.1;43
2026-06-01;12;Nicolas Moreira Lopes;467;BARRAS;78959.0;29
2026-06-01;12;Nicolas Moreira Lopes;457;PAÇOCA;283084.34;48
2026-06-01;12;Nicolas Moreira Lopes;456;BALA;267968.77;31
2026-06-01;12;Nicolas Moreira Lopes;450;PANINIS;166718.98;12
2026-06-01;12;Nicolas Moreira Lopes;642;QUEIJINHOS;75775.71;29
2026-06-01;12;Nicolas Moreira Lopes;681;LEITECONDENSADO;55620.07;29
2026-06-01;13;Patricia Azevedo Castro;1;PANE;209712.71;23
2026-06-01;13;Patricia Azevedo Castro;396;QUEIJO;130220.09;22
2026-06-01;13;Patricia Azevedo Castro;540;IOG;121641.84;44
2026-06-01;13;Patricia Azevedo Castro;449;BRINQUEDOS;129787.45;38
2026-06-01;13;Patricia Azevedo Castro;406;NUMBERONE;217781.01;27
2026-06-01;13;Patricia Azevedo Castro;467;BARRAS;87330.18;27
2026-06-01;13;Patricia Azevedo Castro;457;PAÇOCA;78615.1;49
2026-06-01;13;Patricia Azevedo Castro;456;BALA;189906.44;16
2026-06-01;13;Patricia Azevedo Castro;450;PANINIS;101644.34;32
2026-06-01;13;Patricia Azevedo Castro;642;QUEIJINHOS;187341.41;27
2026-06-01;13;Patricia Azevedo Castro;681;LEITECONDENSADO;85389.21;28
2026-06-01;14;Rafael Monteiro Cardoso;1;PANE;193520.74;20
2026-06-01;14;Rafael Monteiro Cardoso;396;QUEIJO;67810.72;49
2026-06-01;14;Rafael Monteiro Cardoso;540;IOG;273060.78;44
2026-06-01;14;Rafael Monteiro Cardoso;449;BRINQUEDOS;160911.91;18
2026-06-01;14;Rafael Monteiro Cardoso;406;NUMBERONE;57248.17;13
2026-06-01;14;Rafael Monteiro Cardoso;467;BARRAS;76481.73;13
2026-06-01;14;Rafael Monteiro Cardoso;457;PAÇOCA;71529.9;35
2026-06-01;14;Rafael Monteiro Cardoso;456;BALA;94745.75;48
2026-06-01;14;Rafael Monteiro Cardoso;450;PANINIS;272818.97;50
2026-06-01;14;Rafael Monteiro Cardoso;642;QUEIJINHOS;259043.6;38
2026-06-01;14;Rafael Monteiro Cardoso;681;LEITECONDENSADO;204078.83;29
2026-06-01;15;Sandra Vieira Nunes;1;PANE;133083.02;22
2026-06-01;15;Sandra Vieira Nunes;396;QUEIJO;228224.67;44
2026-06-01;15;Sandra Vieira Nunes;540;IOG;69636.4;39
2026-06-01;15;Sandra Vieira Nunes;449;BRINQUEDOS;191947.33;15
2026-06-01;15;Sandra Vieira Nunes;406;NUMBERONE;253212.75;39
2026-06-01;15;Sandra Vieira Nunes;467;BARRAS;74315.75;29
2026-06-01;15;Sandra Vieira Nunes;457;PAÇOCA;221119.49;39
2026-06-01;15;Sandra Vieira Nunes;456;BALA;167636.47;24
2026-06-01;15;Sandra Vieira Nunes;450;PANINIS;85930.42;49
2026-06-01;15;Sandra Vieira Nunes;642;QUEIJINHOS;114513.19;33
2026-06-01;15;Sandra Vieira Nunes;681;LEITECONDENSADO;148019.23;31
2026-06-01;16;Thiago Correia Pinto;1;PANE;247194.68;30
2026-06-01;16;Thiago Correia Pinto;396;QUEIJO;163320.77;11
2026-06-01;16;Thiago Correia Pinto;540;IOG;66341.3;17
2026-06-01;16;Thiago Correia Pinto;449;BRINQUEDOS;137860.21;39
2026-06-01;16;Thiago Correia Pinto;406;NUMBERONE;261441.57;28
2026-06-01;16;Thiago Correia Pinto;467;BARRAS;241985.38;48
2026-06-01;16;Thiago Correia Pinto;457;PAÇOCA;193669.56;42
2026-06-01;16;Thiago Correia Pinto;456;BALA;75733.05;16
2026-06-01;16;Thiago Correia Pinto;450;PANINIS;131467.43;14
2026-06-01;16;Thiago Correia Pinto;642;QUEIJINHOS;248107.73;44
2026-06-01;16;Thiago Correia Pinto;681;LEITECONDENSADO;165243.71;47
2026-06-01;17;Vanessa Barbosa Melo;1;PANE;153360.48;49
2026-06-01;17;Vanessa Barbosa Melo;396;QUEIJO;110922.77;20
2026-06-01;17;Vanessa Barbosa Melo;540;IOG;293472.93;34
2026-06-01;17;Vanessa Barbosa Melo;449;BRINQUEDOS;66514.98;23
2026-06-01;17;Vanessa Barbosa Melo;406;NUMBERONE;253478.93;47
2026-06-01;17;Vanessa Barbosa Melo;467;BARRAS;157787.12;37
2026-06-01;17;Vanessa Barbosa Melo;457;PAÇOCA;191802.8;31
2026-06-01;17;Vanessa Barbosa Melo;456;BALA;186131.72;25
2026-06-01;17;Vanessa Barbosa Melo;450;PANINIS;93271.36;14
2026-06-01;17;Vanessa Barbosa Melo;642;QUEIJINHOS;234841.76;46
2026-06-01;17;Vanessa Barbosa Melo;681;LEITECONDENSADO;259187.05;17
2026-06-01;18;William Santos Cruz;1;PANE;198040.78;39
2026-06-01;18;William Santos Cruz;396;QUEIJO;131344.52;16
2026-06-01;18;William Santos Cruz;540;IOG;255505.76;21
2026-06-01;18;William Santos Cruz;449;BRINQUEDOS;127008.93;35
2026-06-01;18;William Santos Cruz;406;NUMBERONE;67401.91;16
2026-06-01;18;William Santos Cruz;467;BARRAS;221377.17;48
2026-06-01;18;William Santos Cruz;457;PAÇOCA;242835.84;34
2026-06-01;18;William Santos Cruz;456;BALA;131852.06;13
2026-06-01;18;William Santos Cruz;450;PANINIS;72633.25;18
2026-06-01;18;William Santos Cruz;642;QUEIJINHOS;271815.38;50
2026-06-01;18;William Santos Cruz;681;LEITECONDENSADO;252459.84;19
2026-06-01;19;Yara Oliveira Campos;1;PANE;215220.35;38
2026-06-01;19;Yara Oliveira Campos;396;QUEIJO;182813.96;34
2026-06-01;19;Yara Oliveira Campos;540;IOG;203893.04;38
2026-06-01;19;Yara Oliveira Campos;449;BRINQUEDOS;98916.66;30
2026-06-01;19;Yara Oliveira Campos;406;NUMBERONE;124933.83;29
2026-06-01;19;Yara Oliveira Campos;467;BARRAS;279625.41;37
2026-06-01;19;Yara Oliveira Campos;457;PAÇOCA;229447.81;32
2026-06-01;19;Yara Oliveira Campos;456;BALA;297572.31;47
2026-06-01;19;Yara Oliveira Campos;450;PANINIS;52029.81;42
2026-06-01;19;Yara Oliveira Campos;642;QUEIJINHOS;151049.35;18
2026-06-01;19;Yara Oliveira Campos;681;LEITECONDENSADO;263126.29;13
2026-06-01;20;Bruno Costa Andrade;1;PANE;142305.72;45
2026-06-01;20;Bruno Costa Andrade;396;QUEIJO;291974.88;10
2026-06-01;20;Bruno Costa Andrade;540;IOG;225838.53;32
2026-06-01;20;Bruno Costa Andrade;449;BRINQUEDOS;77424.58;28
2026-06-01;20;Bruno Costa Andrade;406;NUMBERONE;266419.91;25
2026-06-01;20;Bruno Costa Andrade;467;BARRAS;157928.88;47
2026-06-01;20;Bruno Costa Andrade;457;PAÇOCA;148567.08;30
2026-06-01;20;Bruno Costa Andrade;456;BALA;227943.41;35
2026-06-01;20;Bruno Costa Andrade;450;PANINIS;145391.26;44
2026-06-01;20;Bruno Costa Andrade;642;QUEIJINHOS;102804.02;21
2026-06-01;20;Bruno Costa Andrade;681;LEITECONDENSADO;168717.85;22
2026-07-01;1;Ana Beatriz Costa;1;PANE;188855.39;33
2026-07-01;1;Ana Beatriz Costa;396;QUEIJO;259990.67;19
2026-07-01;1;Ana Beatriz Costa;540;IOG;122117.72;18
2026-07-01;1;Ana Beatriz Costa;449;BRINQUEDOS;83569.36;14
2026-07-01;1;Ana Beatriz Costa;406;NUMBERONE;212097.31;19
